DexNumber,Name,FlavorText,Normal,Fire,Water,Grass,Electric,Psychic,Ice,Dragon,Dark,Fairy,Fighting,Flying,Poison,Ground,Rock,Bug,Ghost,Steel
385,Jirachi,"JIRACHI is said to make wishes come true. While it sleeps, a tough crystalline shell envelops the body to protect it from enemies.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
385,Jirachi,It is said to make any wish come true. It is awake for only seven days out of a thousand years.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
386,Deoxys,An alien virus that fell to earth on a meteorite underwent a DNA mutation to become this Pokémon.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,Deoxys,Deoxys emerged from a virus that came from space. It is highly intelligent and wields psychokinetic powers. This Pokémon shoots lasers from the crystalline organ on its chest.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,Deoxys,The DNA of a space virus underwent a sudden mutation upon exposure to a laser beam and resulted in Deoxys. The crystalline organ on this Pokémon’s chest appears to be its brain.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,Deoxys,DNA from a space virus mutated and became a Pokémon. It appears where auroras are seen.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,Deoxys,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,Deoxys,A POKéMON that mutated from an extraterrestrial virus exposed to a laser beam. Its body is configured for superior agility and speed.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,Deoxys,"When it changes form, an aurora appears. It absorbs attacks by altering its cellular structure.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,Deoxys,This DEOXYS has transformed into its aggressive guise. It can fool enemies by altering its appearance.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387,Turtwig,This Pokémon becomes more energetic the more sunlight there is. The part resembling a shell is similar to silt and is slightly damp and warm to the touch.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Turtwig,"It undertakes photosynthesis within its body, making oxygen. The leaf on its head wilts if the Pokémon is thirsty.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Turtwig,"Made from soil, the shell on its back hardens when it drinks water. It lives along lakes.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Turtwig,"It undertakes photosynthesis with its body, making oxygen. The leaf on its head wilts if it is thirsty.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Turtwig,Photosynthesis occurs across its body under the sun. The shell on its back is actually hardened soil.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Turtwig,"The shell on its back is made of soil. On a very healthy Turtwig, the shell should feel moist.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Grotle,"Appears where there is clean spring water. The fruit that grows on the shrubs on its shell is sweet, nutritious, and truly delicious.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Grotle,Its shell is hardened soil. Some Pokémon come to peck the berries growing on the trees on its back.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Grotle,"It lives along water in forests. In the daytime, it leaves the forest to sunbathe the trees on its shell.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Grotle,It knows where pure water wells up. It carries fellow Pokémon there on its back.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Grotle,"It lives along water in forests. In the daytime, it leaves the forest to sunbathe its treed shell.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Grotle,A GROTLE that lives in the forest is said to have its own secret springwater.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Grotle,The shell is hardened soil. Some Pokémon come to peck the berries growing on the trees on its back.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Torterra,"This remarkable, large-bodied Pokémon would serve beautifully as borrowed scenery for a garden, and its strength is peerless. Torterra roams the wilderness in search of clean water.",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
389,Torterra,Groups of this Pokémon migrating in search of water have been mistaken for moving forests.,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
389,Torterra,Small Pokémon occasionally gather on its unmoving back to begin building their nests.,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
389,Torterra,"Ancient people imagined that beneath the ground, a gigantic Torterra dwelled.",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
389,Torterra,Some Pokémon are born on a Torterra’s back and spend their entire life there.,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
389,Torterra,Groups of this Pokémon migrating in search of water have been mistaken for “moving forests.”,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
390,Chimchar,Full of vigor and always in high spirits. It was once known by the name “Lantern-Tail” and feared as some kind of apparition.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Chimchar,Its fiery rear end is fueled by gas made in its belly. Even rain can’t extinguish the fire.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Chimchar,It agilely scales sheer cliffs to live atop craggy mountains. Its fire is put out when it sleeps.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Chimchar,The gas made in its belly burns from its rear end. The fire burns weakly when it feels sick.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Chimchar,"It is very agile. Before going to sleep, it extinguishes the flame on its tail to prevent fires.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Monferno,"The deeper the blue on its face, the more powerful it will grow to become. It leaps about every which way and lands powerful blows against its opponents with the flame on its tail.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391,Monferno,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one of its weapons.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391,Monferno,"To intimidate attackers, it expands the fire on its tail to make itself appear bigger.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391,Monferno,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391,Monferno,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391,Monferno,A bigger fire on its tail and a brighter blue pattern on its face means its rank in its pack is higher.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391,Monferno,"To intimidate attackers, it stretches the fire on its tail to make itself appear bigger.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
392,Infernape,"A tall, hardy Pokémon with a dazzling appearance. It shrouds itself in flame and battles as if engaged in dance—truly a sight to behold.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
392,Infernape,Its crown of fire is indicative of its fiery nature. It is beaten by none in terms of quickness.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
392,Infernape,It uses a special kind of martial arts involving all its limbs. Its fire never goes out.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
392,Infernape,It tosses its enemies around with agility. It uses all its limbs to fight in its own unique style.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
392,Infernape,It uses unique fighting moves with fire on its hands and feet. It will take on any opponent.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
393,Piplup,"Prefers cold climes and appears along coasts. It’s an adorable little thing—as cute as any child—but it’s also prideful, unwilling to accept handouts from people.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Piplup,"It lives along the shore in northern countries. A skilled swimmer, it dives for over 10 minutes while hunting.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Piplup,"Because it is very proud, it hates accepting food from people. Its thick down guards it from cold.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Piplup,It doesn’t like to be taken care of. It’s difficult to bond with since it won’t listen to its Trainer.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Piplup,"A poor walker, it often falls down. However, its strong pride makes it puff up its chest without a care.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Piplup,"It lives along shores in northern countries. A skilled swimmer, it dives for over 10 minutes to hunt.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Prinplup,"It swims gracefully through the frigid sea and sings with a voice like the roaring tide. It has powerful, sturdy wings and dignity to match.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Prinplup,Its wings deliver wicked blows that snap even the thickest of trees. It searches for prey in icy seas.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Prinplup,"It lives alone, away from others. Apparently, every one of them believes it is the most important.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Prinplup,It lives a solitary life. Its wings deliver wicked blows that can snap even the thickest of trees.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Prinplup,"Because every Prinplup considers itself to be the most important, they can never form a group.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Empoleon,"Since ancient times, it has been revered by the people of Hisui, who call it the Master of the Waves. Its wings are a match for even master-crafted blades.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,Empoleon,It swims as fast as a jet boat. The edges of its wings are sharp and can slice apart drifting ice.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,Empoleon,The three horns that extend from its beak attest to its power. The leader has the biggest horns.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,Empoleon,"If anyone were to hurt its pride, it would slash them with wings that can cleave through an ice floe.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,Empoleon,"It avoids unnecessary disputes, but it will decimate anything that threatens its pride.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396,Starly,"Because they are weak individually, they form groups. However, they bicker if the group grows too big.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,Starly,"They flock around mountains and fields, chasing after bug Pokémon. Their singing is noisy and annoying.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,Starly,"They live in the fields and mountains, gathering in large flocks. Their cries are quite obnoxious. Though small, their wings are strong—a strike from them leaves pain that persists for a week.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,Starly,"Usually with a large flock, it is barely noticeable when alone. Its cries are very strident.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,Starly,"They flock in great numbers. Though small, they flap their wings with great power.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,Staravia,"They maintain huge flocks, although fierce scuffles break out between various flocks.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,Staravia,"Recognizing their own weakness, they always live in a group. When alone, a Staravia cries noisily.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,Staravia,They form remarkably large flocks and are constantly fighting amongst themselves. I suspect that those with magnificent plumes on their heads are the strong ones.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,Staravia,They live in forests and fields. Squabbles over territory occur when flocks collide.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,Staravia,"They fly around forests and fields in search of bug Pokémon, moving together in huge flocks.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,Staravia,It lives in forests and fields. Squabbles over territory occur when flocks collide.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,Staravia,It flies around forests and fields in search of bug Pokémon. It stays within a huge flock.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,Staraptor,It never stops attacking even if it is injured. It fusses over the shape of its comb.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,Staraptor,"When Staravia evolve into Staraptor, they leave the flock to live alone. They have sturdy wings.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,Staraptor,"It has left the flock, having gained strength enough to survive on its own. The astounding force with which Staraptor flies through the air allows it to carry away large, burly targets.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,Staraptor,The muscles in its wings and legs are strong. It can easily fly while gripping a small Pokémon.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,Staraptor,It has a savage nature. It will courageously challenge foes that are much larger than itself.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,Staraptor,It has a savage nature. It will courageously challenge foes that are much larger.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
399,Bidoof,Bidoof has an unsophisticated face and is rarely flustered by anything. There have been incidents involving Bidoof sauntering into villages and gnawing on the houses without a single care.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Bidoof,It constantly gnaws on logs and rocks to whittle down its front teeth. It nests alongside water.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Bidoof,"With nerves of steel, nothing can perturb it. It is more agile and active than it appears.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Bidoof,A comparison revealed that Bidoof’s front teeth grow at the same rate as Rattata’s.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Bidoof,It lives in groups by the water.  It chews up boulders and trees around its nest with its incisors.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Bibarel,Bibarel fur repels water and is also a fantastic material for heat retention. These Pokémon create dams on rivers to live in.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Bibarel,"While its movements out of water are sluggish, it can swim as fast as any Feebas.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Bibarel,It makes its nest by damming streams with bark and mud. It is known as an industrious worker.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Bibarel,It busily makes its nest with stacks of branches and roots it has cut up with its sharp incisors.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Bibarel,"A river dammed by Bibarel will never overflow its banks, which is appreciated by people nearby.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Kricketot,"When its antennae hit each other, it sounds like the music of a xylophone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,Kricketot,"Its legs are short. Whenever it stumbles, its stiff antennae clack with a xylophone-like sound.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,Kricketot,"When the trees take on new hues, more of these Pokémon appear. The tone they create by striking their antennae together resembles that of the marimba, an instrument of foreign lands.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,Kricketot,It chats with others using the sounds of its colliding antennae. These sounds are the hallmarks of fall evenings.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,Kricketot,"It shakes its head back to front, causing its antennae to hit each other and sound like a xylophone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,Kricketot,It chats with others using the sounds of its colliding antennae. These sounds are fall hallmarks.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,Kricketune,There is a village that hosts a contest based on the amazingly variable cries of this Pokémon.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,Kricketune,"By allowing its cry to resonate in the hollow of its belly, it produces a captivating sound.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,Kricketune,"It uses its cutlass-like arms to produce sound, the melody of which varies from individual to individual. It is a worthwhile endeavor to seek out one’s favorite tunes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,Kricketune,It signals its emotions with its melodies. Scientists are studying these melodic patterns.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,Kricketune,It crosses its knifelike arms in front of its chest when it cries. It can compose melodies ad lib.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
403,Shinx,The extension and contraction of its muscles generates electricity. Its fur glows when it’s in trouble.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Shinx,The extension and contraction of its muscles generates electricity. It glows when in trouble.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Shinx,Shakes its body to generate electricity. Its stature belies its aggression—one must be patient to tame this Pokémon.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
