DexNumber,Name,FlavorText,Grass,Water,Fire
345,Lileep,Lileep became extinct approximately a hundred million years ago. This ancient Pokémon attaches itself to a rock on the seafloor and catches approaching prey using tentacles shaped like flower petals.,1,0,0
345,Lileep,It disguises its tentacles as flowers to attract and catch prey. It became extinct in ancient times.,1,0,0
345,Lileep,It disguises itself as seaweed by making its tentacles sway. Unsuspecting prey that come too close are swallowed whole. It became extinct 100 million years ago.,1,0,0
345,Lileep,It became extinct roughly 100 million years ago. It was regenerated from a fossil using advanced techniques.,1,0,0
345,Lileep,LILEEP became extinct approximately a hundred million years ago. This ancient POKéMON attaches itself to a rock on the seafloor and catches approaching prey using tentacles  shaped like flower petals.,1,0,0
346,Cradily,"It lives in the shallows of warm seas. When the tide goes out, it digs up prey from beaches.",1,0,0
346,Cradily,"Once Cradily catches prey in its tentacles, it digests them whole and absorbs their nutrients.",1,0,0
346,Cradily,"It has short legs and can’t walk very fast, but its neck and tentacles can extend to over three times their usual length to nab distant prey.",1,0,0
346,Cradily,This carnivorous Pokémon lived in primordial seas. It catches prey in its eight tentacles and dissolves them with digestive fluid as it eats.,1,0,0
346,Cradily,"Normally, it lived on shallow sea shoals. When the tide went out, this Pokémon came up on land to search for prey.",1,0,0
346,Cradily,"Cradily’s body serves as an anchor, preventing it from being washed away in rough seas. This Pokémon secretes a strong digestive fluid from its tentacles.",1,0,0
346,Cradily,Cradily roams around the ocean floor in search of food. This Pokémon freely extends its tree trunk-like neck and captures unwary prey using its eight tentacles.,1,0,0
346,Cradily,It ensnares prey with its eight tentacles. It then melts the prey with a strong acid before feeding.,1,0,0
346,Cradily,It lives in warm seas. Its heavy body weighs it down so it won’t get washed away in rough weather.,1,0,0
346,Cradily,It drags its heavy body along the seafloor. It makes its nest in the shallows of warm seas. CRADILY can be seen on beaches when the tide goes out.,1,0,0
349,Feebas,"It eats anything, so it can even live in polluted streams and lakes. No one pays any attention to it.",0,1,0
349,Feebas,"They are famous for their shabby appearance. Although populous, they tend to cluster in set locations.",0,1,0
349,Feebas,"It is a shabby and ugly Pokémon. However, it is very hardy and can survive on little water.",0,1,0
349,Feebas,"Although unattractive and unpopular, this Pokémon’s marvelous vitality has made it a subject of research.",0,1,0
349,Feebas,"Because of its wretched appearance, most people pay it no attention, but there are some who collect Feebas—and Feebas alone!",0,1,0
349,Feebas,"They look ragged, so no one catches them. They look like they’d taste bad, so predators won’t eat them. And their numbers continue to grow.",0,1,0
349,Feebas,"A tough Pokémon that is perfectly fine even in dirty water. However, due to its ragged, shabby appearance, it isn’t popular.",0,1,0
349,Feebas,"While Feebas’s body is in tatters, it has a hardy and tenacious life force that enables it to live anywhere. However, this Pokémon is also slow and dimwitted, making it an easy catch.",0,1,0
349,Feebas,"Feebas’s fins are ragged and tattered from the start of its life. Because of its shoddy appearance, this Pokémon is largely ignored. It is capable of living in both the sea and in rivers.",0,1,0
349,Feebas,It is the shabbiest Pokémon of all. It forms in schools and lives at the bottom of rivers.,0,1,0
349,Feebas,"It is famous for its shabby appearance. While populous, they tend to cluster in set locations.",0,1,0
349,Feebas,"FEEBAS live in ponds that are heavily infested with weeds. Because of its hopelessly shabby appearance, it seems as if few TRAINERS raise it.",0,1,0
349,Feebas,"Ridiculed for its shabby appearance, it is ignored by researchers. It lives in ponds choked with weeds.",0,1,0
350,Milotic,It is the world’s most beautiful Pokémon. There are many works of art featuring Milotic.,0,1,0
350,Milotic,"When people bicker, it is said to arise from the depths of lakes to becalm violent hearts.",0,1,0
350,Milotic,It’s said that a glimpse of a Milotic and its beauty will calm any hostile emotions you’re feeling.,0,1,0
350,Milotic,Milotic has provided inspiration to many artists. It has even been referred to as the most beautiful Pokémon of all.,0,1,0
350,Milotic,Its dwelling place is the bottom of big lakes. Those who behold its loveliness are said to have their hearts purified.,0,1,0
350,Milotic,"While Milotic is said to be the most beautiful Pokémon, Trainers who like Feebas and have raised it are seemingly disappointed by Milotic.",0,1,0
350,Milotic,"It lives at the bottom of clear lakes. In times of war, it shows itself, which soothes people’s minds and hearts.",0,1,0
350,Milotic,"Milotic live at the bottom of large lakes. When this Pokémon’s body glows a vivid pink, it releases a pulsing wave of energy that brings soothing calm to troubled hearts.",0,1,0
350,Milotic,Milotic is said to be the most beautiful of all the Pokémon. It has the power to becalm such emotions as anger and hostility to quell bitter feuding.,0,1,0
350,Milotic,Milotic is breathtakingly beautiful. Those that see it are said to forget their combative spirits.,0,1,0
350,Milotic,Its lovely scales are described as rainbow colored. They change color depending on the viewing angle.,0,1,0
350,Milotic,"It is said to live at the bottom of large lakes. Considered to be the most beautiful of all POKéMON, it has been depicted in paintings and statues.",0,1,0
350,Milotic,"MILOTIC live at the bottom of large lakes. When this POKéMON’s body glows a vivid pink, it releases a pulsing wave of energy that brings soothing calm to restless spirits.",0,1,0
351,Castform,"This is Castform’s form when pelted by rain. In an experiment where it was placed in a shower, this Pokémon didn’t change to this form.",0,1,0
351,Castform,Castform changes to this form when rain hits it. Its body is soft and slightly swollen with water.,0,1,0
351,Castform,This is Castform’s form during a downpour of rain. Its body retains moisture and gets slippery.,0,1,0
351,Castform,"This is the form Castform takes when soaked with rain. When its body is compressed, water will seep out as if from a sponge.",0,1,0
351,Castform,"Castform changes to this form when it basks in bright sunlight. When you touch its glowing skin, it feels all dried out!",0,0,1
351,Castform,"This is the form Castform takes on bright days. In an experiment where Castform was placed in front of a heater, it didn’t change to this form.",0,0,1
351,Castform,This is Castform’s form when basking in fair weather. Its body is warm and toasty.,0,0,1
351,Castform,"This is the form Castform takes on the brightest of days. Its skin is unexpectedly hot to the touch, so approach with care.",0,0,1
357,Tropius,Delicious fruits grew out from around its neck because it always ate the same kind of fruit.,1,0,0
357,Tropius,It lives in tropical jungles. The bunch of fruit around its neck is delicious. The fruit grows twice a year.,1,0,0
357,Tropius,"Because it continually ate only its favorite fruit, the fruit started growing around its neck.",1,0,0
357,Tropius,"Bunches of delicious fruit grow around its neck. In warm areas, many ranches raise Tropius.",1,0,0
357,Tropius,The bunches of fruit growing around the necks of Tropius in Alola are especially sweet compared to those in other regions.,1,0,0
357,Tropius,Children of the southern tropics eat as snacks the fruit that grows in bunches around the neck of Tropius. This Pokémon flies by flapping the leaves on its back as if they were wings.,1,0,0
357,Tropius,"The bunches of fruit around Tropius’s neck are very popular with children. This Pokémon loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit.",1,0,0
357,Tropius,The bunch of fruit around its neck ripens twice a year and is delicious. It’s a highly favored tropical snack.,1,0,0
357,Tropius,"It flies by flapping its broad leaves and gives the sweet, delicious fruit around its neck to children.",1,0,0
357,Tropius,"It flies by flapping its broad leaves. The bunch of fruit that grows around its neck is deliciously sweet. In the spring, it scatters pollen from its neck.",1,0,0
363,Spheal,"During the season when drift ice approaches the shore, Spheal prefers living on the ice—where fewer predators lurk—rather than the land. Its fur retains heat superbly and resists harsh cold.",0,1,0
363,Spheal,It rolls across ice floes to reach shore because its body is poorly shaped for swimming.,0,1,0
363,Spheal,"As it drifts among the waves, Spheal probes the sea. As soon as it spots prey, it informs the Walrein in its herd.",0,1,0
363,Spheal,This Pokémon’s body is covered in blubber and impressively round. It’s faster for Spheal to roll around than walk.,0,1,0
363,Spheal,"Spheal always travels by rolling around on its ball-like body. When the season for ice floes arrives, this Pokémon can be seen rolling about on ice and crossing the sea.",0,1,0
363,Spheal,"Spheal is much faster rolling than walking to get around. When groups of this Pokémon eat, they all clap at once to show their pleasure. Because of this, their mealtimes are noisy.",0,1,0
363,Spheal,Its body is covered in fluffy fur. The fur keeps it from feeling cold while it is rolling on ice.,0,1,0
363,Spheal,"They can’t swim well yet, and they move much faster by rolling. When they’re happy, they clap fins.",0,1,0
363,Spheal,It crosses the oceans by rolling itself on drifting ice. Fluffy fur keeps it warm when the temperature is below freezing.,0,1,0
363,Spheal,"It is completely covered with plushy fur. As a result, it never feels the cold even when it is rolling about on ice floes or diving in the sea.",0,1,0
363,Spheal,"SPHEAL is much faster rolling than  walking to get around. When groups of this POKéMON eat, they all clap at once to show their pleasure. Because of this, their mealtimes are noisy.",0,1,0
364,Sealeo,"Its white whiskers are very sensitive. Sealeo will balance Spheal on the tip of its nose, checking its scent and its feel to be sure the Spheal is healthy.",0,1,0
364,Sealeo,"It habitually spins things on its nose. By doing so, it learns textures and odors.",0,1,0
